dataset_name,num_output_classes,num_input_channels,mean,std,CHECKPOINT_PATH,DATE_FORMAT,TIME_NOW,device,EPOCH,SAVE_EPOCH,shuffle,EARLY_STOP_EPOCH,EARLY_STOP_ACC,MILESTONES,batch_size,test_batch_size,lr,momentum,warm,tolerance,weight_decay,rnd_aug,loss,net,depth,width,alpha,activation,bias,bn,custom_layer,custom_width,kernel_dim,stride_length,padding,resnet_version,directory,resume,xid,pid,normalize_dist,bound_batch_size,bound_num_batches,rank_bound_version,trial,optimizer
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_37m_55s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5887,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_37m_57s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5888,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_37m_58s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5889,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_00s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5890,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_01s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5891,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_05s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5892,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_07s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5893,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_09s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.01,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5894,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_10s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5895,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_12s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5896,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_13s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5897,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_15s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5898,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_16s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5899,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_18s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5900,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_19s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5901,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_21s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5902,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_22s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5903,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_24s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5904,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_26s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5905,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_28s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5906,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_29s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5907,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_30s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5908,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_32s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5909,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_33s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5910,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_35s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5911,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_36s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5912,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_38s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5913,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_40s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.5,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5914,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_41s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5915,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_43s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5916,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_44s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5917,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_46s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5918,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_48s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5919,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_49s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5920,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_51s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5921,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_53s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5922,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_54s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5923,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_56s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,1,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5924,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_57s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5925,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_38m_59s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5926,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_00s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5927,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_02s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5928,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_06s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5929,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_09s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5930,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_11s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5931,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_13s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0004,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5932,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_14s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5933,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_16s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.001,0,1,0.001,0.0008,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5934,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_18s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.01,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5935,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_19s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.01,0,1,0.001,0,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5936,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_21s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5937,0,TRUE,64,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_22s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5938,0,TRUE,128,100,C0,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_31_December_2022_02h_39m_24s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.01,0,1,0.001,0.0002,FALSE,CE,mlp_wn,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,5939,0,TRUE,64,100,C0,,SGD
